artist,track,endtime,msplayed,album,saved,uri
RUTA 633,Puro Pesao,2022-01-13 01:10,160000,Puro Pesao,True,spotify:track:4koT9D2P16xqm5625JD1MT
RUTA 633,Puro Pesao,2022-04-05 23:32,160000,Puro Pesao,True,spotify:track:4koT9D2P16xqm5625JD1MT
RUTA 633,Puro Pesao,2022-11-14 17:12,160000,Puro Pesao,True,spotify:track:4koT9D2P16xqm5625JD1MT
Raaginder,Fade Away,2022-04-28 15:58,186088,,,
Raaginder,Flower,2022-04-28 14:48,146666,,,
Raaginder,Ghar Aaja,2022-04-28 14:51,171428,,,
Raaginder,Jungle,2022-04-28 14:30,195428,Moment in Time,True,spotify:track:7gEd0PWtv1sYYprnecrdZ0
Raaginder,Jungle,2022-04-28 14:32,31950,Moment in Time,True,spotify:track:7gEd0PWtv1sYYprnecrdZ0
Raaginder,Jungle,2022-04-28 14:34,75325,Moment in Time,True,spotify:track:7gEd0PWtv1sYYprnecrdZ0
Raaginder,Jungle,2022-04-28 14:41,166638,Moment in Time,True,spotify:track:7gEd0PWtv1sYYprnecrdZ0
Raaginder,Jungle,2022-04-28 16:06,49316,Moment in Time,True,spotify:track:7gEd0PWtv1sYYprnecrdZ0
Raaginder,Jungle,2022-07-12 20:59,195428,Moment in Time,True,spotify:track:7gEd0PWtv1sYYprnecrdZ0
Raaginder,Jungle,2022-07-22 19:23,128833,Moment in Time,True,spotify:track:7gEd0PWtv1sYYprnecrdZ0
Raaginder,Jungle,2022-08-10 22:47,195428,Moment in Time,True,spotify:track:7gEd0PWtv1sYYprnecrdZ0
Raaginder,Jungle,2022-08-11 20:42,195428,Moment in Time,True,spotify:track:7gEd0PWtv1sYYprnecrdZ0
Raaginder,Sapphire,2022-04-28 14:26,169675,Moment in Time,True,spotify:track:6I4POHNSAR0WYY8vnivXvw
Raaginder,Sapphire,2022-04-28 16:05,169675,Moment in Time,True,spotify:track:6I4POHNSAR0WYY8vnivXvw
Raaginder,Sapphire,2022-04-28 20:50,52477,Moment in Time,True,spotify:track:6I4POHNSAR0WYY8vnivXvw
Raaginder,Sapphire,2022-11-13 19:55,169675,Moment in Time,True,spotify:track:6I4POHNSAR0WYY8vnivXvw
Raaginder,Summer Nights,2022-07-12 17:17,172735,Summer Nights,False,spotify:track:2HzMwZguobsrcDu9YmFXHL
Raaginder,Sunset,2022-04-28 16:00,139518,,,
Raaginder,Victory,2022-04-28 16:02,116571,,,
Raaginder,Vineland,2022-04-28 14:31,65579,,,
Raaginder,Vineland,2022-04-28 14:43,152000,,,
Raaginder,WYA Interlude,2022-04-28 15:54,140000,,,
Raaginder,Weekend,2022-04-28 14:46,164889,,,
Ramon Ayala,Baraja De Oro,2022-09-20 14:33,180013,Baraja De Oro,True,spotify:track:3In43HXsqILcVve63SEd5g
Ramon Ayala,El Disgusto,2022-05-12 17:49,85728,,,
Ramon Ayala,El Disgusto,2022-05-12 23:10,39505,,,
Ramon Ayala Y Sus Bravos Del Norte,Mi Piquito De Oro,2022-03-13 03:21,128773,,,
Ramon Ayala Y Sus Bravos Del Norte,Mi Piquito De Oro,2022-03-24 02:51,93994,,,
Ramon Ayala Y Sus Bravos Del Norte,Tragos Amargos,2022-03-13 03:19,160328,,,
Ramon Ayala Y Sus Bravos Del Norte,Tragos Amargos,2022-03-24 02:49,58282,,,
Ramon Ayala Y Sus Bravos Del Norte,Tragos Amargos,2022-06-06 12:29,45971,,,
Ranveer Singh,Doori,2022-06-02 19:58,59711,,,
Rauw Alejandro,LOKERA,2022-12-17 00:24,117653,SATURNO,True,spotify:track:33cF8aTmGJ6TsEf23uqGIN
Raymix,Traviesa,2022-11-04 00:57,159560,Te Voy A Conquistar,True,spotify:track:39UIXeyE7ocwdpA7PWJYDo
Raymix,Ángel Malvado,2022-03-10 15:01,40469,,,
Rebel Diaz,Fiyah to the Fascists,2022-02-04 01:43,185384,"Multiply, Vol.2",True,spotify:track:5RNxjTkOwABJK84hpwxq8x
Rebel Diaz,Fiyah to the Fascists,2022-03-05 17:26,41371,"Multiply, Vol.2",True,spotify:track:5RNxjTkOwABJK84hpwxq8x
Rebel Diaz,Fiyah to the Fascists,2022-09-10 01:35,185384,"Multiply, Vol.2",True,spotify:track:5RNxjTkOwABJK84hpwxq8x
Rebel Diaz,Fiyah to the Fascists,2022-11-04 01:03,55480,"Multiply, Vol.2",True,spotify:track:5RNxjTkOwABJK84hpwxq8x
Rebel Diaz,Fiyah to the Fascists,2022-11-07 23:16,104261,"Multiply, Vol.2",True,spotify:track:5RNxjTkOwABJK84hpwxq8x
Red Hot Chili Peppers,Californication,2022-09-07 01:33,114581,Californication (Deluxe Edition),True,spotify:track:48UPSzbZjgc449aqz8bxox
Red Hot Chili Peppers,Dani California,2022-09-07 01:31,258048,,,
Rels B,King Flakk,2022-05-01 15:56,138571,King Flakk,True,spotify:track:0Ea9DDc9ypH8XjYNB1uD2n
Rels B,King Flakk,2022-09-10 00:30,138571,King Flakk,True,spotify:track:0Ea9DDc9ypH8XjYNB1uD2n
Rels B,King Flakk,2022-11-10 18:03,138571,King Flakk,True,spotify:track:0Ea9DDc9ypH8XjYNB1uD2n
Remik Gonzalez,A Ver Si No,2022-03-05 18:40,222026,High Con Class XIII,True,spotify:track:3IqWGEBsFBBm7GunXG4CVd
Remik Gonzalez,A Ver Si No,2022-06-06 00:06,198357,High Con Class XIII,True,spotify:track:3IqWGEBsFBBm7GunXG4CVd
Remik Gonzalez,A Ver Si No,2022-08-10 21:41,222026,High Con Class XIII,True,spotify:track:3IqWGEBsFBBm7GunXG4CVd
Remik Gonzalez,A Ver Si No,2022-11-29 01:07,222026,High Con Class XIII,True,spotify:track:3IqWGEBsFBBm7GunXG4CVd
Remik Gonzalez,Asi Son las Cosas,2022-03-02 19:59,220161,Maria,False,spotify:track:0KEWnrDNPB4c4Pi8OtOTVY
Remik Gonzalez,Asi Son las Cosas,2022-07-20 21:22,220161,Maria,False,spotify:track:0KEWnrDNPB4c4Pi8OtOTVY
Remik Gonzalez,Asi Son las Cosas,2022-08-11 01:15,114937,Maria,False,spotify:track:0KEWnrDNPB4c4Pi8OtOTVY
Remik Gonzalez,Aunque Sea Hombre Muerto,2022-01-08 18:10,65805,High Con Class XIII,True,spotify:track:27AAagrZ6AuqBj9x8bELCg
Remik Gonzalez,Aunque Sea Hombre Muerto,2022-01-14 03:17,154653,High Con Class XIII,True,spotify:track:27AAagrZ6AuqBj9x8bELCg
Remik Gonzalez,Aunque Sea Hombre Muerto,2022-02-10 20:49,225040,High Con Class XIII,True,spotify:track:27AAagrZ6AuqBj9x8bELCg
Remik Gonzalez,Aunque Sea Hombre Muerto,2022-06-23 16:26,59456,High Con Class XIII,True,spotify:track:27AAagrZ6AuqBj9x8bELCg
Remik Gonzalez,Aunque Sea Hombre Muerto,2022-07-13 02:40,225040,High Con Class XIII,True,spotify:track:27AAagrZ6AuqBj9x8bELCg
Remik Gonzalez,Aunque Sea Hombre Muerto,2022-07-18 01:33,265273,High Con Class XIII,True,spotify:track:27AAagrZ6AuqBj9x8bELCg
Remik Gonzalez,Aunque Sea Hombre Muerto,2022-08-11 00:23,225040,High Con Class XIII,True,spotify:track:27AAagrZ6AuqBj9x8bELCg
Remik Gonzalez,Aunque Sea Hombre Muerto,2022-09-09 23:00,225040,High Con Class XIII,True,spotify:track:27AAagrZ6AuqBj9x8bELCg
Remik Gonzalez,Aunque el Terre Este Caliente,2022-05-31 01:40,218045,Aunque el Terre Este Caliente,True,spotify:track:638JGEN3CVIsP6lyO4gv4L
Remik Gonzalez,Aunque el Terre Este Caliente,2022-06-03 02:37,218045,Aunque el Terre Este Caliente,True,spotify:track:638JGEN3CVIsP6lyO4gv4L
Remik Gonzalez,Aunque el Terre Este Caliente,2022-06-06 00:03,163306,Aunque el Terre Este Caliente,True,spotify:track:638JGEN3CVIsP6lyO4gv4L
Remik Gonzalez,Aunque el Terre Este Caliente,2022-06-26 21:02,194373,Aunque el Terre Este Caliente,True,spotify:track:638JGEN3CVIsP6lyO4gv4L
Remik Gonzalez,Aunque el Terre Este Caliente,2022-06-26 22:21,218045,Aunque el Terre Este Caliente,True,spotify:track:638JGEN3CVIsP6lyO4gv4L
Remik Gonzalez,Aunque el Terre Este Caliente,2022-07-13 02:36,297324,Aunque el Terre Este Caliente,True,spotify:track:638JGEN3CVIsP6lyO4gv4L
Remik Gonzalez,Aunque el Terre Este Caliente,2022-08-11 00:19,218045,Aunque el Terre Este Caliente,True,spotify:track:638JGEN3CVIsP6lyO4gv4L
Remik Gonzalez,Aunque el Terre Este Caliente,2022-09-08 16:35,218045,Aunque el Terre Este Caliente,True,spotify:track:638JGEN3CVIsP6lyO4gv4L
Remik Gonzalez,Aunque el Terre Este Caliente,2022-11-13 19:58,218045,Aunque el Terre Este Caliente,True,spotify:track:638JGEN3CVIsP6lyO4gv4L
Remik Gonzalez,Codigo G,2022-03-22 02:35,171000,Codigo G,True,spotify:track:2Yq9kEIFJkpnDhaAkusg5i
Remik Gonzalez,Codigo G,2022-08-17 23:25,171000,Codigo G,True,spotify:track:2Yq9kEIFJkpnDhaAkusg5i
Remik Gonzalez,Como Si Nada,2022-03-05 17:39,152000,Como Si Nada,True,spotify:track:2U3jxpswkJ9m0BJcYHeNXL
Remik Gonzalez,Como Si Nada,2022-06-07 13:30,42490,Como Si Nada,True,spotify:track:2U3jxpswkJ9m0BJcYHeNXL
Remik Gonzalez,Como Si Nada,2022-07-14 03:45,152000,Como Si Nada,True,spotify:track:2U3jxpswkJ9m0BJcYHeNXL
Remik Gonzalez,Como Si Nada,2022-08-12 00:07,152000,Como Si Nada,True,spotify:track:2U3jxpswkJ9m0BJcYHeNXL
Remik Gonzalez,Como Si Nada,2022-08-13 20:51,152000,Como Si Nada,True,spotify:track:2U3jxpswkJ9m0BJcYHeNXL
Remik Gonzalez,Como Si Nada,2022-09-08 16:37,152000,Como Si Nada,True,spotify:track:2U3jxpswkJ9m0BJcYHeNXL
Remik Gonzalez,Como Si Nada,2022-11-04 16:33,263621,Como Si Nada,True,spotify:track:2U3jxpswkJ9m0BJcYHeNXL
Remik Gonzalez,Como Si Nada,2022-11-08 18:28,152000,Como Si Nada,True,spotify:track:2U3jxpswkJ9m0BJcYHeNXL
Remik Gonzalez,Con la Mesa Vacia,2022-01-12 03:53,245761,Con la Mesa Vacia,True,spotify:track:2NKMrdIXFxDCT4dLRRgFhI
Remik Gonzalez,Con la Mesa Vacia,2022-06-02 02:20,99260,Con la Mesa Vacia,True,spotify:track:2NKMrdIXFxDCT4dLRRgFhI
Remik Gonzalez,Con la Mesa Vacia,2022-07-18 16:19,245761,Con la Mesa Vacia,True,spotify:track:2NKMrdIXFxDCT4dLRRgFhI
Remik Gonzalez,Con la Mesa Vacia,2022-07-18 16:29,245761,Con la Mesa Vacia,True,spotify:track:2NKMrdIXFxDCT4dLRRgFhI
Remik Gonzalez,Con la Mesa Vacia,2022-07-20 21:19,245761,Con la Mesa Vacia,True,spotify:track:2NKMrdIXFxDCT4dLRRgFhI
Remik Gonzalez,Con la Mesa Vacia,2022-08-11 02:12,352500,Con la Mesa Vacia,True,spotify:track:2NKMrdIXFxDCT4dLRRgFhI
Remik Gonzalez,Con la Mesa Vacia,2022-09-08 17:02,245761,Con la Mesa Vacia,True,spotify:track:2NKMrdIXFxDCT4dLRRgFhI
Remik Gonzalez,Con la Mesa Vacia,2022-11-07 00:29,571548,Con la Mesa Vacia,True,spotify:track:2NKMrdIXFxDCT4dLRRgFhI
Remik Gonzalez,Con la Mesa Vacia,2022-11-07 15:43,245761,Con la Mesa Vacia,True,spotify:track:2NKMrdIXFxDCT4dLRRgFhI
Remik Gonzalez,Cuadernos al Horno,2022-02-23 20:04,352993,Cuadernos al Horno,True,spotify:track:3JHEFywFBeDHCXbpYU2UQw
Remik Gonzalez,Cuadernos al Horno,2022-02-23 20:04,352993,"Las Viejas Más Buenas, Vol. 2",False,spotify:track:4ov9SHjmoDADTq1rvZyuED
Remik Gonzalez,Cuadernos al Horno,2022-02-24 01:21,87724,Cuadernos al Horno,True,spotify:track:3JHEFywFBeDHCXbpYU2UQw
Remik Gonzalez,Cuadernos al Horno,2022-02-24 01:21,87724,"Las Viejas Más Buenas, Vol. 2",False,spotify:track:4ov9SHjmoDADTq1rvZyuED
Remik Gonzalez,Cuadernos al Horno,2022-06-06 00:08,104447,Cuadernos al Horno,True,spotify:track:3JHEFywFBeDHCXbpYU2UQw
Remik Gonzalez,Cuadernos al Horno,2022-06-06 00:08,104447,"Las Viejas Más Buenas, Vol. 2",False,spotify:track:4ov9SHjmoDADTq1rvZyuED
Remik Gonzalez,Cuadernos al Horno,2022-08-11 02:24,352993,Cuadernos al Horno,True,spotify:track:3JHEFywFBeDHCXbpYU2UQw
Remik Gonzalez,Cuadernos al Horno,2022-08-11 02:24,352993,"Las Viejas Más Buenas, Vol. 2",False,spotify:track:4ov9SHjmoDADTq1rvZyuED
Remik Gonzalez,Descontrol,2022-09-30 14:40,170000,Un Baiza,True,spotify:track:4SwdweEzZZtZGysNu8yQyc
Remik Gonzalez,Desvielados,2022-03-22 02:04,252000,IceWeed-Man,True,spotify:track:3N1D4VrIeFeZyraFaIOakm
Remik Gonzalez,Desvielados,2022-07-12 21:23,252000,IceWeed-Man,True,spotify:track:3N1D4VrIeFeZyraFaIOakm
Remik Gonzalez,Desvielados,2022-08-14 01:28,252000,IceWeed-Man,True,spotify:track:3N1D4VrIeFeZyraFaIOakm
Remik Gonzalez,Desvielados,2022-08-15 20:34,252000,IceWeed-Man,True,spotify:track:3N1D4VrIeFeZyraFaIOakm
Remik Gonzalez,Donde Me Vine a Quedar,2022-11-07 16:41,179153,Perro Sin Cadena,True,spotify:track:2B6YnDvjcwpoejag0MQBvY
Remik Gonzalez,Donde Me Vine a Quedar,2022-11-12 18:34,179153,Perro Sin Cadena,True,spotify:track:2B6YnDvjcwpoejag0MQBvY
Remik Gonzalez,Donde Me Vine a Quedar,2022-11-17 19:57,179153,Perro Sin Cadena,True,spotify:track:2B6YnDvjcwpoejag0MQBvY
Remik Gonzalez,Fenix,2022-09-30 14:37,166956,Un Baiza,True,spotify:track:4cm9crYpXf0crtiwNunmMM
Remik Gonzalez,Flor Apestosa,2022-09-30 14:46,192000,Un Baiza,True,spotify:track:6UXl8JMYg4pxkoWcuHcSxu
Remik Gonzalez,Intro,2022-09-30 14:15,90218,High Con Class XIII,False,spotify:track:1myzOrhDsjSlQixnCPuetE
Remik Gonzalez,Intro,2022-09-30 14:15,90218,Un Baiza,True,spotify:track:6FuQjeLWfpT3nDZfEWP1ws
Remik Gonzalez,La Cucabacha,2022-09-30 14:34,204255,Un Baiza,True,spotify:track:22yJft8nvDBVD2KmhHtbFq
Remik Gonzalez,Lo Vago No Se Quita,2022-09-30 14:18,186352,Un Baiza,True,spotify:track:7su50KeNkZGJwbFabRlYiA
Remik Gonzalez,Luego Luego,2022-08-29 14:51,187586,Luego Luego,True,spotify:track:39yLQLqotOBe7lRnXphLFG
Remik Gonzalez,Luego Luego,2022-08-29 14:51,187586,Un Baiza,True,spotify:track:6TxoyxvTEW6wcTm20IZZlw
Remik Gonzalez,Luego Luego,2022-09-30 14:27,187586,Luego Luego,True,spotify:track:39yLQLqotOBe7lRnXphLFG
Remik Gonzalez,Luego Luego,2022-09-30 14:27,187586,Un Baiza,True,spotify:track:6TxoyxvTEW6wcTm20IZZlw
Remik Gonzalez,Malafacha,2022-09-30 14:50,240000,Un Baiza,True,spotify:track:4mB2imsXs2OftKuUCp0sn6
Remik Gonzalez,Mañanero,2022-01-16 18:01,209146,High Con Class XIII,True,spotify:track:5CFTbLlcyy5ITkMXgE9qLZ
Remik Gonzalez,Mañanero,2022-01-16 18:01,209146,Mañanero,False,spotify:track:3y033LCHHjdPzArOZCZJ4r
Remik Gonzalez,Mañanero,2022-01-17 00:20,209146,High Con Class XIII,True,spotify:track:5CFTbLlcyy5ITkMXgE9qLZ
Remik Gonzalez,Mañanero,2022-01-17 00:20,209146,Mañanero,False,spotify:track:3y033LCHHjdPzArOZCZJ4r
Remik Gonzalez,Mañanero,2022-06-06 00:00,165760,High Con Class XIII,True,spotify:track:5CFTbLlcyy5ITkMXgE9qLZ
Remik Gonzalez,Mañanero,2022-06-06 00:00,165760,Mañanero,False,spotify:track:3y033LCHHjdPzArOZCZJ4r
Remik Gonzalez,Mañanero,2022-07-18 01:52,188692,High Con Class XIII,True,spotify:track:5CFTbLlcyy5ITkMXgE9qLZ
Remik Gonzalez,Mañanero,2022-07-18 01:52,188692,Mañanero,False,spotify:track:3y033LCHHjdPzArOZCZJ4r
Remik Gonzalez,Mañanero,2022-07-21 04:56,209146,High Con Class XIII,True,spotify:track:5CFTbLlcyy5ITkMXgE9qLZ
Remik Gonzalez,Mañanero,2022-07-21 04:56,209146,Mañanero,False,spotify:track:3y033LCHHjdPzArOZCZJ4r
Remik Gonzalez,Mañanero,2022-08-10 22:09,209146,High Con Class XIII,True,spotify:track:5CFTbLlcyy5ITkMXgE9qLZ
Remik Gonzalez,Mañanero,2022-08-10 22:09,209146,Mañanero,False,spotify:track:3y033LCHHjdPzArOZCZJ4r
Remik Gonzalez,Mañanero,2022-08-11 00:06,383301,High Con Class XIII,True,spotify:track:5CFTbLlcyy5ITkMXgE9qLZ
Remik Gonzalez,Mañanero,2022-08-11 00:06,383301,Mañanero,False,spotify:track:3y033LCHHjdPzArOZCZJ4r
Remik Gonzalez,Mañanero,2022-11-29 00:57,209146,High Con Class XIII,True,spotify:track:5CFTbLlcyy5ITkMXgE9qLZ
Remik Gonzalez,Mañanero,2022-11-29 00:57,209146,Mañanero,False,spotify:track:3y033LCHHjdPzArOZCZJ4r
Remik Gonzalez,Me Eché a Perder,2022-03-02 19:43,196000,IceWeed-Man,False,spotify:track:0dWt4bvH5l0fwLwbNMoLlL
Remik Gonzalez,Me Eché a Perder,2022-07-20 20:55,196000,IceWeed-Man,False,spotify:track:0dWt4bvH5l0fwLwbNMoLlL
Remik Gonzalez,Me Voy Pa' fuera,2022-09-30 14:51,30633,,,
Remik Gonzalez,Mejor Xolo,2022-09-30 14:22,264025,Un Baiza,True,spotify:track:1npK1Lw4R0VRJ1nIyOAUiP
Remik Gonzalez,Mejor Xolo,2022-11-25 18:30,264025,Un Baiza,True,spotify:track:1npK1Lw4R0VRJ1nIyOAUiP
Remik Gonzalez,Ni la Suerte Ni el Fuego,2022-06-16 22:43,341913,Perro Sin Cadena,True,spotify:track:1CjpaNIGC4spV6S3m0k6FL
Remik Gonzalez,Ni la Suerte Ni el Fuego,2022-06-18 20:45,183000,Perro Sin Cadena,True,spotify:track:1CjpaNIGC4spV6S3m0k6FL
Remik Gonzalez,Ni la Suerte Ni el Fuego,2022-06-24 05:35,183000,Perro Sin Cadena,True,spotify:track:1CjpaNIGC4spV6S3m0k6FL
Remik Gonzalez,Ni la Suerte Ni el Fuego,2022-06-25 16:45,361646,Perro Sin Cadena,True,spotify:track:1CjpaNIGC4spV6S3m0k6FL
Remik Gonzalez,Ni la Suerte Ni el Fuego,2022-07-13 02:02,183000,Perro Sin Cadena,True,spotify:track:1CjpaNIGC4spV6S3m0k6FL
Remik Gonzalez,Ni la Suerte Ni el Fuego,2022-07-18 02:01,183000,Perro Sin Cadena,True,spotify:track:1CjpaNIGC4spV6S3m0k6FL
Remik Gonzalez,Ni la Suerte Ni el Fuego,2022-07-24 22:30,183000,Perro Sin Cadena,True,spotify:track:1CjpaNIGC4spV6S3m0k6FL
Remik Gonzalez,Ni la Suerte Ni el Fuego,2022-08-11 00:09,183000,Perro Sin Cadena,True,spotify:track:1CjpaNIGC4spV6S3m0k6FL
Remik Gonzalez,Ni la Suerte Ni el Fuego,2022-08-20 03:14,183000,Perro Sin Cadena,True,spotify:track:1CjpaNIGC4spV6S3m0k6FL
Remik Gonzalez,Ni la Suerte Ni el Fuego,2022-11-29 01:00,183000,Perro Sin Cadena,True,spotify:track:1CjpaNIGC4spV6S3m0k6FL
Remik Gonzalez,No Te Confundas,2022-06-24 03:51,324000,,,
Remik Gonzalez,No Te Confundas,2022-07-20 20:52,324000,,,
Remik Gonzalez,Odio el Drama,2022-01-13 01:03,233273,Odio el Drama,True,spotify:track:3vhPJL3xarF2lPYTMTU8v5
Remik Gonzalez,Odio el Drama,2022-01-17 22:40,30042,Odio el Drama,True,spotify:track:3vhPJL3xarF2lPYTMTU8v5
Remik Gonzalez,Odio el Drama,2022-06-05 23:57,110997,Odio el Drama,True,spotify:track:3vhPJL3xarF2lPYTMTU8v5
Remik Gonzalez,Odio el Drama,2022-08-16 23:37,233273,Odio el Drama,True,spotify:track:3vhPJL3xarF2lPYTMTU8v5
Remik Gonzalez,Odio el Drama,2022-09-17 20:16,233273,Odio el Drama,True,spotify:track:3vhPJL3xarF2lPYTMTU8v5
Remik Gonzalez,Odio el Drama,2022-09-24 15:42,233338,Odio el Drama,True,spotify:track:3vhPJL3xarF2lPYTMTU8v5
Remik Gonzalez,Odio el Drama,2022-11-05 16:24,233273,Odio el Drama,True,spotify:track:3vhPJL3xarF2lPYTMTU8v5
Remik Gonzalez,Pinche Vago,2022-01-21 15:45,167500,Perro Sin Cadena,True,spotify:track:14caNW7a2eNEjUChgcDG01
Remik Gonzalez,Pinche Vago,2022-08-10 21:44,167500,Perro Sin Cadena,True,spotify:track:14caNW7a2eNEjUChgcDG01
Remik Gonzalez,Pinche Vago,2022-08-11 00:25,167500,Perro Sin Cadena,True,spotify:track:14caNW7a2eNEjUChgcDG01
Remik Gonzalez,Pinche Vago,2022-11-29 01:03,167500,Perro Sin Cadena,True,spotify:track:14caNW7a2eNEjUChgcDG01
Remik Gonzalez,Piratas Sin Barco,2022-07-13 02:48,85696,Piratas Sin Barco,True,spotify:track:0SmC50NltJPIxiEmXBt3ko
Remik Gonzalez,Piratas Sin Barco,2022-08-11 00:15,384682,Piratas Sin Barco,True,spotify:track:0SmC50NltJPIxiEmXBt3ko
Remik Gonzalez,Piratas Sin Barco,2022-08-15 19:49,384682,Piratas Sin Barco,True,spotify:track:0SmC50NltJPIxiEmXBt3ko
Remik Gonzalez,Piratas Sin Barco,2022-09-06 22:14,384682,Piratas Sin Barco,True,spotify:track:0SmC50NltJPIxiEmXBt3ko
Remik Gonzalez,Prejuicios,2022-02-04 03:22,228638,Perro Sin Cadena,True,spotify:track:0FXr3KdzVhQkMnnh4y3Yl1
Remik Gonzalez,Prejuicios,2022-07-22 18:53,192663,Perro Sin Cadena,True,spotify:track:0FXr3KdzVhQkMnnh4y3Yl1
Remik Gonzalez,Prejuicios,2022-09-09 22:25,236500,Perro Sin Cadena,True,spotify:track:0FXr3KdzVhQkMnnh4y3Yl1
Remik Gonzalez,Prejuicios,2022-11-12 18:47,236500,Perro Sin Cadena,True,spotify:track:0FXr3KdzVhQkMnnh4y3Yl1
Remik Gonzalez,Revolución,2022-03-03 02:27,232515,The Best Mexican Rap 2018,False,spotify:track:58LkQ2tVXhnVm7RzLVTi7U
Remik Gonzalez,Sabadrugs,2022-02-11 04:06,141316,Sabadrugs,True,spotify:track:5RuBHhtREoVI9t1YpdsJJ5
Remik Gonzalez,Sabadrugs,2022-07-16 16:25,229251,Sabadrugs,True,spotify:track:5RuBHhtREoVI9t1YpdsJJ5
Remik Gonzalez,Sabadrugs,2022-08-13 21:03,229251,Sabadrugs,True,spotify:track:5RuBHhtREoVI9t1YpdsJJ5
Remik Gonzalez,Sabadrugs,2022-08-17 14:45,229251,Sabadrugs,True,spotify:track:5RuBHhtREoVI9t1YpdsJJ5
Remik Gonzalez,Sexo en el Avión,2022-09-30 14:24,80362,"Las Viejas Más Buenas, Vol. 2",False,spotify:track:141yVr9XI4NEAZw4yR9nAG
Remik Gonzalez,Siempre Listos,2022-07-17 20:45,282466,Siempre Listos,True,spotify:track:4eVFHA5JEqY6ikBAtlu2G0
Remik Gonzalez,Siempre Listos,2022-08-12 23:19,282466,Siempre Listos,True,spotify:track:4eVFHA5JEqY6ikBAtlu2G0
Remik Gonzalez,Siempre Listos,2022-09-01 18:43,282466,Siempre Listos,True,spotify:track:4eVFHA5JEqY6ikBAtlu2G0
Remik Gonzalez,Siempre Lokote,2022-09-30 14:43,188703,Un Baiza,True,spotify:track:2YrwNqiPQQplx187NV1ZjC
Remik Gonzalez,Smoking Desmadre,2022-01-21 15:51,184138,Maria,True,spotify:track:4TWBPTTlvde0a8M42NpG5E
Remik Gonzalez,Smoking Desmadre,2022-06-06 00:10,154858,Maria,True,spotify:track:4TWBPTTlvde0a8M42NpG5E
Remik Gonzalez,Smoking Desmadre,2022-07-12 13:47,184138,Maria,True,spotify:track:4TWBPTTlvde0a8M42NpG5E
Remik Gonzalez,Smoking Desmadre,2022-07-18 15:18,184138,Maria,True,spotify:track:4TWBPTTlvde0a8M42NpG5E
Remik Gonzalez,Smoking Desmadre,2022-11-12 19:10,54669,Maria,True,spotify:track:4TWBPTTlvde0a8M42NpG5E
Remik Gonzalez,Smoking Desmadre,2022-11-12 19:13,198428,Maria,True,spotify:track:4TWBPTTlvde0a8M42NpG5E
Remik Gonzalez,Smoking Desmadre,2022-11-29 01:15,501892,Maria,True,spotify:track:4TWBPTTlvde0a8M42NpG5E
Remik Gonzalez,Smoking Desmadre,2022-11-29 01:20,184138,Maria,True,spotify:track:4TWBPTTlvde0a8M42NpG5E
Remik Gonzalez,Smoking Desmadre,2022-11-29 02:10,184138,Maria,True,spotify:track:4TWBPTTlvde0a8M42NpG5E
Remik Gonzalez,Te Invito a Mi Barrio,2022-09-30 14:31,238285,Un Baiza,True,spotify:track:2N3fB55i3SY98NZOVaNnL4
Residente,Bellacoso,2022-02-18 20:27,257864,Bellacoso,True,spotify:track:1kMUGCt7XLDc5Q64Vl0H8S
Residente,Bellacoso,2022-06-08 17:38,257864,Bellacoso,True,spotify:track:1kMUGCt7XLDc5Q64Vl0H8S
Residente,Bellacoso,2022-08-13 18:49,257864,Bellacoso,True,spotify:track:1kMUGCt7XLDc5Q64Vl0H8S
Residente,Bellacoso,2022-11-08 21:30,456856,Bellacoso,True,spotify:track:1kMUGCt7XLDc5Q64Vl0H8S
Residente,Hoy,2022-03-31 21:40,215991,,,
Residente,Hoy,2022-11-07 20:37,162671,,,
Residente,La Cátedra,2022-03-08 17:59,720000,,,
Residente,Milo,2022-03-08 19:13,103009,,,
Residente,Rap Bruto,2022-02-18 20:23,361180,Rap Bruto,True,spotify:track:5UB4pyeyR7d4LLJfVN4Kis
Residente,Rap Bruto,2022-03-22 02:33,361180,Rap Bruto,True,spotify:track:5UB4pyeyR7d4LLJfVN4Kis
Residente,Rap Bruto,2022-11-14 18:57,361180,Rap Bruto,True,spotify:track:5UB4pyeyR7d4LLJfVN4Kis
Ricardo Montaner,Déjame llorar,2022-05-09 03:31,312333,,,
Ricardo Montaner,Me va a extrañar (aka Unchain My Heart),2022-05-09 03:33,102420,,,
Rich Vagos,15%,2022-01-18 01:49,205000,Mixtape Rich Vagos,True,spotify:track:2M6wUfrpn6vxTCALCslqkA
Rich Vagos,15%,2022-02-11 04:24,143754,Mixtape Rich Vagos,True,spotify:track:2M6wUfrpn6vxTCALCslqkA
Rich Vagos,15%,2022-02-11 16:11,61226,Mixtape Rich Vagos,True,spotify:track:2M6wUfrpn6vxTCALCslqkA
Rich Vagos,15%,2022-02-16 04:06,205000,Mixtape Rich Vagos,True,spotify:track:2M6wUfrpn6vxTCALCslqkA
Rich Vagos,15%,2022-02-22 16:28,205000,Mixtape Rich Vagos,True,spotify:track:2M6wUfrpn6vxTCALCslqkA
Rich Vagos,15%,2022-03-02 20:28,205000,Mixtape Rich Vagos,True,spotify:track:2M6wUfrpn6vxTCALCslqkA
